id,volume,rel_path,src,score,pages,signals
lni69/GI-Proceedings.69-17,lni69,lni69/GI-Proceedings.69-17.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni69\GI-Proceedings.69-17.pdf,0.0,,{}
lni295/paper03_12,lni295,lni295/paper03_12.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni295\paper03_12.pdf,14.0,,"{""availability"": 1, ""package_manager"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni37/GI-Proceedings.37-40,lni37,lni37/GI-Proceedings.37-40.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni37\GI-Proceedings.37-40.pdf,4.0,,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni352/Sultanow_et_al_Capabilities_of_Gen_AI,lni352,lni352/Sultanow_et_al_Capabilities_of_Gen_AI.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni352\Sultanow_et_al_Capabilities_of_Gen_AI.pdf,10.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni127/257,lni127,lni127/257.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni127\257.pdf,8.0,,"{""source_vocab"": 3, ""artifact_vocab"": 2}"
lni316/DELFI_2021_357-358,lni316,lni316/DELFI_2021_357-358.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni316\DELFI_2021_357-358.pdf,1.0,,"{""artifact_vocab"": 1}"
lni379/A4-2,lni379,lni379/A4-2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni379\A4-2.pdf,1.0,,"{""artifact_vocab"": 1}"
lni303/WM2019-76-91,lni303,lni303/WM2019-76-91.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni303\WM2019-76-91.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni192/429,lni192,lni192/429.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni192\429.pdf,0.0,,{}
lni128/395,lni128,lni128/395.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni128\395.pdf,7.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 1}"
lni335/proceedings-03,lni335,lni335/proceedings-03.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni335\proceedings-03.pdf,13.0,,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni190/lni-p-190-komplett,lni190,lni190/lni-p-190-komplett.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni190\lni-p-190-komplett.pdf,19.0,,"{""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni316/DELFI_2021_133-144,lni316,lni316/DELFI_2021_133-144.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni316\DELFI_2021_133-144.pdf,12.0,,"{""repo_url"": 1, ""availability"": 1, ""artifact_vocab"": 3}"
lni220/244,lni220,lni220/244.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\244.pdf,8.0,,"{""availability"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni339/LNI_006,lni339,lni339/LNI_006.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni339\LNI_006.pdf,7.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 1}"
lni20/GI-Proceedings.20-13,lni20,lni20/GI-Proceedings.20-13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni20\GI-Proceedings.20-13.pdf,3.0,,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni110/155,lni110,lni110/155.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni110\155.pdf,1.0,,"{""artifact_vocab"": 1}"
lni52/GI.-.Proceedings.52-19,lni52,lni52/GI.-.Proceedings.52-19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni52\GI.-.Proceedings.52-19.pdf,8.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 2}"
lni200/327,lni200,lni200/327.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni200\327.pdf,14.0,,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
Modellierung_2022_WS/paper6-AuthorAgreements,Modellierung_2022_WS,Modellierung_2022_WS/paper6-AuthorAgreements.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\Modellierung_2022_WS\paper6-AuthorAgreements.pdf,0.0,,{}
lni180/247,lni180,lni180/247.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni180\247.pdf,4.0,,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni93/GI-Proceedings-93-36,lni93,lni93/GI-Proceedings-93-36.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni93\GI-Proceedings-93-36.pdf,8.0,,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni79/GI-Proceedings-79-5,lni79,lni79/GI-Proceedings-79-5.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni79\GI-Proceedings-79-5.pdf,2.0,,"{""artifact_vocab"": 2}"
lni125/17,lni125,lni125/17.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni125\17.pdf,1.0,,"{""artifact_vocab"": 1}"
lni328/EnviroInfo2022_ShortPaper_11,lni328,lni328/EnviroInfo2022_ShortPaper_11.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni328\EnviroInfo2022_ShortPaper_11.pdf,5.0,,"{""source_vocab"": 2, ""artifact_vocab"": 1}"
lni206/123,lni206,lni206/123.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni206\123.pdf,8.0,,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni37/GI-Proceedings.37-20,lni37,lni37/GI-Proceedings.37-20.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni37\GI-Proceedings.37-20.pdf,3.0,,"{""artifact_vocab"": 3}"
lni337/09_04_05_Tiemann,lni337,lni337/09_04_05_Tiemann.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\09_04_05_Tiemann.pdf,15.0,,"{""repo_url"": 1, ""availability"": 2, ""source_vocab"": 1}"
lni81/GI-Proceedings-81-31,lni81,lni81/GI-Proceedings-81-31.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni81\GI-Proceedings-81-31.pdf,0.0,,{}
lni150/273,lni150,lni150/273.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni150\273.pdf,8.0,,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni317/GIL2022_X_Trilling_351-354,lni317,lni317/GIL2022_X_Trilling_351-354.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni317\GIL2022_X_Trilling_351-354.pdf,2.0,,"{""source_vocab"": 1}"
lni366/Shigapov_et_al,lni366,lni366/Shigapov_et_al.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni366\Shigapov_et_al.pdf,23.0,,"{""repo_url"": 2, ""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3}"
lni109/570,lni109,lni109/570.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni109\570.pdf,2.0,,"{""artifact_vocab"": 2}"
lni122/LNI-122-Proceedings-komplett,lni122,lni122/LNI-122-Proceedings-komplett.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni122\LNI-122-Proceedings-komplett.pdf,25.0,,"{""repo_url"": 1, ""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni366/Buchner,lni366,lni366/Buchner.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni366\Buchner.pdf,9.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni208/1306,lni208,lni208/1306.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni208\1306.pdf,9.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni211/307,lni211,lni211/307.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni211\307.pdf,1.0,,"{""artifact_vocab"": 1}"
lni309/GIL2021_EX_Spengler_409-414,lni309,lni309/GIL2021_EX_Spengler_409-414.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni309\GIL2021_EX_Spengler_409-414.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni316/DELFI_2021_349-350,lni316,lni316/DELFI_2021_349-350.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni316\DELFI_2021_349-350.pdf,0.0,,{}
lni337/07_06_04_Muenzberg,lni337,lni337/07_06_04_Muenzberg.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\07_06_04_Muenzberg.pdf,1.0,,"{""artifact_vocab"": 1}"
lni8/10,lni8,lni8/10.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni8\10.pdf,11.0,,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni208/1059,lni208,lni208/1059.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni208\1059.pdf,9.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni360/B10-1,lni360,lni360/B10-1.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni360\B10-1.pdf,3.0,,"{""artifact_vocab"": 3}"
lni310/se21_proceedings,lni310,lni310/se21_proceedings.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni310\se21_proceedings.pdf,39.0,,"{""repo_url"": 2, ""availability"": 2, ""license"": 2, ""package_manager"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni298/PVM2019_6,lni298,lni298/PVM2019_6.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni298\PVM2019_6.pdf,3.0,,"{""artifact_vocab"": 3}"
lni214/165,lni214,lni214/165.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni214\165.pdf,15.0,,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni331/B6-3,lni331,lni331/B6-3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni331\B6-3.pdf,30.0,,"{""repo_url"": 1, ""availability"": 2, ""license"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni175/949,lni175,lni175/949.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni175\949.pdf,15.0,,"{""availability"": 2, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni138/529,lni138,lni138/529.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni138\529.pdf,0.0,,{}
lni352/Kurze_Reuter_Understanding_and_addressing_user_needs,lni352,lni352/Kurze_Reuter_Understanding_and_addressing_user_needs.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni352\Kurze_Reuter_Understanding_and_addressing_user_needs.pdf,11.0,,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni289/B2-3,lni289,lni289/B2-3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni289\B2-3.pdf,12.0,,"{""repo_url"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni211/295,lni211,lni211/295.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni211\295.pdf,0.0,,{}
lni308/025 DELFI2020_paper_45,lni308,lni308/025 DELFI2020_paper_45.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni308\025 DELFI2020_paper_45.pdf,3.0,,"{""artifact_vocab"": 3}"
lni176/989,lni176,lni176/989.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni176\989.pdf,13.0,,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3}"
lni176/85,lni176,lni176/85.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni176\85.pdf,1.0,,"{""artifact_vocab"": 1}"
lni227/211,lni227,lni227/211.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni227\211.pdf,0.0,,{}
Modellierung_2022_WS/paper9,Modellierung_2022_WS,Modellierung_2022_WS/paper9.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\Modellierung_2022_WS\paper9.pdf,7.0,,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni184/23,lni184,lni184/23.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni184\23.pdf,9.0,,"{""source_vocab"": 3, ""artifact_vocab"": 3}"
lni68/GI-Proceedings.68-115,lni68,lni68/GI-Proceedings.68-115.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni68\GI-Proceedings.68-115.pdf,1.0,,"{""artifact_vocab"": 1}"
lni285/3032414_GI_P_285_04,lni285,lni285/3032414_GI_P_285_04.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni285\3032414_GI_P_285_04.pdf,11.0,,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni142/gi-proc-142-035,lni142,lni142/gi-proc-142-035.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni142\gi-proc-142-035.pdf,1.0,,"{""artifact_vocab"": 1}"
lni50/GI-Proceedings.50-100,lni50,lni50/GI-Proceedings.50-100.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni50\GI-Proceedings.50-100.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni228/91,lni228,lni228/91.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni228\91.pdf,12.0,,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 3}"
lni66/GI-Proceedings.66-14,lni66,lni66/GI-Proceedings.66-14.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni66\GI-Proceedings.66-14.pdf,13.0,,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni226/73,lni226,lni226/73.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni226\73.pdf,0.0,,{}
lni13/37_EducinITcontr,lni13,lni13/37_EducinITcontr.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni13\37_EducinITcontr.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni337/09_01_09_Ruhi,lni337,lni337/09_01_09_Ruhi.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\09_01_09_Ruhi.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni49/GI.Proceedings.49-20,lni49,lni49/GI.Proceedings.49-20.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni49\GI.Proceedings.49-20.pdf,15.0,,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni192/500,lni192,lni192/500.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni192\500.pdf,3.0,,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni198/181,lni198,lni198/181.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni198\181.pdf,10.0,,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni121/285,lni121,lni121/285.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni121\285.pdf,1.0,,"{""artifact_vocab"": 1}"
lni300/B12-02,lni300,lni300/B12-02.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni300\B12-02.pdf,11.0,,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni63/GI-Proceedings.63-12,lni63,lni63/GI-Proceedings.63-12.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni63\GI-Proceedings.63-12.pdf,13.0,,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3}"
lni50/GI-Proceedings.50-52,lni50,lni50/GI-Proceedings.50-52.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni50\GI-Proceedings.50-52.pdf,2.0,,"{""source_vocab"": 1}"
lni347/B3-4,lni347,lni347/B3-4.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni347\B3-4.pdf,14.0,,"{""availability"": 2, ""source_vocab"": 2, ""artifact_vocab"": 2}"
lni7/19,lni7,lni7/19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni7\19.pdf,13.0,,"{""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni328/EnviroInfo2022_ShortPaper_44,lni328,lni328/EnviroInfo2022_ShortPaper_44.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni328\EnviroInfo2022_ShortPaper_44.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni368/infos2025_hv_3,lni368,lni368/infos2025_hv_3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni368\infos2025_hv_3.pdf,0.0,,{}
lni292/07,lni292,lni292/07.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni292\07.pdf,3.0,,"{""artifact_vocab"": 3}"
lni142/gi-proc-142-028,lni142,lni142/gi-proc-142-028.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni142\gi-proc-142-028.pdf,4.0,,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni154/219,lni154,lni154/219.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\219.pdf,0.0,,{}
lni149/115,lni149,lni149/115.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni149\115.pdf,18.0,,"{""repo_url"": 1, ""availability"": 2, ""source_vocab"": 1, ""artifact_vocab"": 3}"
lni367/LNI_021,lni367,lni367/LNI_021.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni367\LNI_021.pdf,9.0,,"{""availability"": 2, ""artifact_vocab"": 1}"
lni106/329,lni106,lni106/329.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni106\329.pdf,0.0,,{}
lni307/C4-3,lni307,lni307/C4-3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni307\C4-3.pdf,11.0,,"{""availability"": 1, ""source_vocab"": 2, ""artifact_vocab"": 3}"
lni208/456,lni208,lni208/456.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni208\456.pdf,19.0,,"{""availability"": 2, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni37/GI-Proceedings.37-44,lni37,lni37/GI-Proceedings.37-44.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni37\GI-Proceedings.37-44.pdf,6.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni306/BIOSIG_2020_paper_48_update5,lni306,lni306/BIOSIG_2020_paper_48_update5.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni306\BIOSIG_2020_paper_48_update5.pdf,8.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 2}"
lni32/GI-Proceedings.32-13,lni32,lni32/GI-Proceedings.32-13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni32\GI-Proceedings.32-13.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni13/46_QoS-ATMversusDiff,lni13,lni13/46_QoS-ATMversusDiff.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni13\46_QoS-ATMversusDiff.pdf,12.0,,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 1, ""prog_lang"": 1}"
lni191/235,lni191,lni191/235.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni191\235.pdf,0.0,,{}
Modellierung_2022_WS/paper7,Modellierung_2022_WS,Modellierung_2022_WS/paper7.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\Modellierung_2022_WS\paper7.pdf,14.0,,"{""availability"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni35/GI-Proceedings.35-65,lni35,lni35/GI-Proceedings.35-65.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni35\GI-Proceedings.35-65.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni297/DELFI2019_314_HandLeVR_-_Handlungsorientiertes_Lernen_in_der_VR-Lackierwerkstatt,lni297,lni297/DELFI2019_314_HandLeVR_-_Handlungsorientiertes_Lernen_in_der_VR-Lackierwerkstatt.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni297\DELFI2019_314_HandLeVR_-_Handlungsorientiertes_Lernen_in_der_VR-Lackierwerkstatt.pdf,2.0,,"{""source_vocab"": 1}"
lni362/EMISA2025_06,lni362,lni362/EMISA2025_06.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni362\EMISA2025_06.pdf,2.0,,"{""artifact_vocab"": 2}"
lni38/GI-Proceedings.38-2,lni38,lni38/GI-Proceedings.38-2.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni38\GI-Proceedings.38-2.pdf,7.0,,"{""source_vocab"": 2, ""artifact_vocab"": 3}"
lni125/113,lni125,lni125/113.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni125\113.pdf,3.0,,"{""artifact_vocab"": 3}"
lni90/GI-Proceedings-90-1,lni90,lni90/GI-Proceedings-90-1.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni90\GI-Proceedings-90-1.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni33/GI-Proceedings.33-10,lni33,lni33/GI-Proceedings.33-10.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni33\GI-Proceedings.33-10.pdf,4.0,,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni227/125,lni227,lni227/125.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni227\125.pdf,0.0,,{}
lni337/03_02_06_Volkmann,lni337,lni337/03_02_06_Volkmann.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni337\03_02_06_Volkmann.pdf,8.0,,"{""source_vocab"": 3, ""artifact_vocab"": 2}"
lni196/99,lni196,lni196/99.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni196\99.pdf,7.0,,"{""availability"": 1, ""source_vocab"": 1, ""artifact_vocab"": 1}"
lni56/GI-Proceedings.56-4,lni56,lni56/GI-Proceedings.56-4.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni56\GI-Proceedings.56-4.pdf,14.0,,"{""repo_url"": 1, ""source_vocab"": 3, ""artifact_vocab"": 2, ""prog_lang"": 1}"
lni366/Vallentin_et_al,lni366,lni366/Vallentin_et_al.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni366\Vallentin_et_al.pdf,14.0,,"{""availability"": 2, ""source_vocab"": 2, ""artifact_vocab"": 2}"
lni329/21-BIOSIG_2022_paper_17,lni329,lni329/21-BIOSIG_2022_paper_17.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni329\21-BIOSIG_2022_paper_17.pdf,3.0,,"{""source_vocab"": 1, ""artifact_vocab"": 1}"
lni154/cd-1257,lni154,lni154/cd-1257.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\cd-1257.pdf,4.0,,"{""source_vocab"": 1, ""artifact_vocab"": 2}"
lni87/GI-Proceedings-87-6,lni87,lni87/GI-Proceedings-87-6.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni87\GI-Proceedings-87-6.pdf,2.0,,"{""artifact_vocab"": 2}"
lni220/1675,lni220,lni220/1675.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni220\1675.pdf,5.0,,"{""source_vocab"": 1, ""artifact_vocab"": 3}"
lni67/GI-Proceedings.67-50,lni67,lni67/GI-Proceedings.67-50.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni67\GI-Proceedings.67-50.pdf,3.0,,"{""artifact_vocab"": 3}"
lni115/78,lni115,lni115/78.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni115\78.pdf,8.0,,"{""source_vocab"": 2, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni143/gi-proc-143-021,lni143,lni143/gi-proc-143-021.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni143\gi-proc-143-021.pdf,11.0,,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni154/cd-2946,lni154,lni154/cd-2946.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\cd-2946.pdf,16.0,,"{""repo_url"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 2}"
lni154/170,lni154,lni154/170.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni154\170.pdf,2.0,,"{""source_vocab"": 1}"
lni192/329,lni192,lni192/329.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni192\329.pdf,1.0,,"{""artifact_vocab"": 1}"
lni345/A6-3,lni345,lni345/A6-3.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni345\A6-3.pdf,18.0,,"{""repo_url"": 1, ""license"": 1, ""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni197/127,lni197,lni197/127.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni197\127.pdf,1.0,,"{""artifact_vocab"": 1}"
lni77/GI-Proceedings-77-13,lni77,lni77/GI-Proceedings-77-13.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni77\GI-Proceedings-77-13.pdf,0.0,,{}
lni64/GI-Proceedings.64-26,lni64,lni64/GI-Proceedings.64-26.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni64\GI-Proceedings.64-26.pdf,1.0,,"{""artifact_vocab"": 1}"
lni49/GI.Proceedings.49-19,lni49,lni49/GI.Proceedings.49-19.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni49\GI.Proceedings.49-19.pdf,2.0,,"{""artifact_vocab"": 2}"
lni175/730,lni175,lni175/730.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni175\730.pdf,10.0,,"{""source_vocab"": 3, ""artifact_vocab"": 3, ""prog_lang"": 1}"
lni326/iug_04,lni326,lni326/iug_04.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni326\iug_04.pdf,1.0,,"{""artifact_vocab"": 1}"
lni306/BIOSIG_2020_paper_27_update,lni306,lni306/BIOSIG_2020_paper_27_update.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni306\BIOSIG_2020_paper_27_update.pdf,7.0,,"{""availability"": 1, ""artifact_vocab"": 3}"
lni144/107,lni144,lni144/107.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni144\107.pdf,0.0,,{}
lni19/GI-Proceedings.19-65,lni19,lni19/GI-Proceedings.19-65.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni19\GI-Proceedings.19-65.pdf,0.0,,{}
lni299/GIL_2020_Borchard_043-048,lni299,lni299/GIL_2020_Borchard_043-048.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni299\GIL_2020_Borchard_043-048.pdf,8.0,,"{""availability"": 2}"
lni29/GI-Proceedings.29-12,lni29,lni29/GI-Proceedings.29-12.pdf,\\DC01\Archiv\Publikationen\LNI\Proceedings\lni29\GI-Proceedings.29-12.pdf,5.0,,"{""source_vocab"": 2, ""artifact_vocab"": 1}"
